NamaBlok,JenisTanah,JenisDataran,KondisiDataran,PHTanah,KelasDrainase,Pruning,Pengendalianlalang,GarukPiringan,PenyemprotanPiringan,BTP,BabatSemak,Urea(kg),MOP(kg),Dolomite(kg),ZincSulphate(ZnSO4)(kg),CopperSulphate(CuSO4)(kg),RockPhosphate(kg),NPK,HGFP,TSP,JenisBibit
14S11A218,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
15S11A218,Pasir,Rawa-rawa,Datar,11,Lancar,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1S12A218,Pasir,Rawa-rawa,Datar,5,Lancar,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2S12A218,Pasir,Rawa-rawa,Datar,5,Lancar,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
3S12A218,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
4S12A218,Pasir,Rawa-rawa,Datar,5,Sedang,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
5S12A218,Pasir,Rawa-rawa,Datar,5,Sedang,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
6S12A218,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
7S12A218,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
8S12A218,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
11S12A218,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
12S12A218,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
13S12A218,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
14S12A218,Pasir,Rawa-rawa,Datar,5,Lancar,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
15S12A218,Pasir,Rawa-rawa,Datar,5,Lancar,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
16S12A218,Pasir,Rawa-rawa,Datar,5,Lancar,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
2S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
3S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
4S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
5S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
6S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
7S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
8S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
9S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
10S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
11S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
12S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
15S15A218,Pasir,DataranRendah,Datar,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
17S15A218,Pasir,DataranRendah,Miring,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
18S15A218,Pasir,DataranRendah,Miring,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
19S15A218,Pasir,DataranRendah,Miring,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
20S15A218,Pasir,DataranRendah,Miring,11,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
R15A117,Pasir,DataranRendah,Datar,7,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
1S24A117,Mineral,DataranRendah,Datar,5,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ASD
2S24A117,Mineral,DataranRendah,Datar,5,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ASD
S24B117,Mineral,DataranRendah,Datar,8,Lancar,0.00,2.00,0.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ASD
S25B117,Mineral,DataranRendah,Miring,10,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ASD
S26117,Mineral,DataranRendah,Datar,8,Lancar,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ASD
R13A117,Pasir,DataranRendah,Miring,7,TidakAda,1.00,1.00,1.00,2.00,0.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
R14A117,Pasir,DataranRendah,Miring,10,TidakAda,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
S10B117,Pasir,DataranRendah,Miring,8,TidakAda,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
S10C117,Pasir,DataranRendah,Miring,7,TidakAda,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
S10D117,Pasir,Rawa-rawa,Datar,11,Sedang,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
1S11A117,Pasir,Rawa-rawa,Datar,2,Terhambat,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
2S11A117,Pasir,Rawa-rawa,Datar,3,Terhambat,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
3S11A117,Pasir,Rawa-rawa,Datar,4,Terhambat,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
9S11A117,Pasir,Rawa-rawa,Datar,5,Sedang,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
10S11A117,Pasir,Rawa-rawa,Datar,6,Sedang,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
11S11A117,Pasir,Rawa-rawa,Datar,7,Sedang,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
12S11A117,Pasir,Rawa-rawa,Datar,8,Sedang,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
13S11A117,Pasir,Rawa-rawa,Datar,9,Lancar,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
14S11A117,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
15S11A117,Pasir,Rawa-rawa,Datar,11,Lancar,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
1S12A117,Pasir,Rawa-rawa,Datar,5,Lancar,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
2S12A117,Pasir,Rawa-rawa,Datar,5,Lancar,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
3S12A117,Pasir,Rawa-rawa,Datar,5,Terhambat,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
4S12A117,Pasir,Rawa-rawa,Datar,5,Sedang,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
5S12A117,Pasir,Rawa-rawa,Datar,5,Sedang,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
6S12A117,Pasir,Rawa-rawa,Datar,5,Terhambat,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
7S12A117,Pasir,Rawa-rawa,Datar,5,Terhambat,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
8S12A117,Pasir,Rawa-rawa,Datar,5,Terhambat,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
11S12A117,Pasir,Rawa-rawa,Datar,5,Terhambat,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
12S12A117,Pasir,Rawa-rawa,Datar,5,Terhambat,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
13S12A117,Pasir,Rawa-rawa,Datar,5,Terhambat,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
14S12A117,Pasir,Rawa-rawa,Datar,5,Lancar,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
15S12A117,Pasir,Rawa-rawa,Datar,5,Lancar,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
16S12A117,Pasir,Rawa-rawa,Datar,5,Lancar,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
1S13117,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
2S13117,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
3S13117,Pasir,Rawa-rawa,Datar,10,Terhambat,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
4S13117,Pasir,Rawa-rawa,Datar,10,Terhambat,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
5S13117,Pasir,Rawa-rawa,Datar,10,Terhambat,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
7S13117,Pasir,Rawa-rawa,Datar,10,Terhambat,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
9S13117,Pasir,Rawa-rawa,Datar,10,Terhambat,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
10S13117,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
11S13117,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
12S13117,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
13S13117,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
1S14117,Pasir,Rawa-rawa,Datar,10,Terhambat,0.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
2S14117,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
3S14117,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
4S14117,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
5S14117,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
6S14117,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
7S14117,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
8S14117,Pasir,Rawa-rawa,Datar,10,Terhambat,0.00,2.00,1.00,2.00,1.00,1.00,1.00,2.70,0.00,0.00,0.03,1.00,1.20,0.05,0.00,ASD
R25A117,Mineral,DataranRendah,Miring,11,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ASD
R26A117,Mineral,DataranRendah,Datar,8,Lancar,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ASD
R27A117,Pasir,DataranRendah,Miring,6,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.05,0.05,0.00,0.00,0.00,0.00,ASD
S26A117,Mineral,DataranRendah,Miring,7,TidakAda,0.00,2.00,1.00,2.00,0.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ASD
